cdr_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,call_status,cell_tower_id,location_id,direction,source_system
CDR0037488,PH005650,PH003324,10-03-2024 07:36,0,Voice,Rejected,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_B
CDR0037489,PH003146,PH006333,19-06-2024 21:02,0,Voice,Failed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_B
CDR0037490,PH005211,PH006642,10-06-2020 06:52,617,Data,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0037491,PH006205,PH005142,12-09-2025 11:46,0,Voice,Rejected,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037492,PH000642,PH004103,06-09-2021 07:18,1241,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0037493,PH004371,PH007192,27-08-2023 13:02,0,Missed,Missed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0037494,PH004443,PH000387,05-09-2023 23:34,352,Voice,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0037495,PH001334,PH002320,16-02-2019 16:24,0,Voice,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0037496,PH008219,PH005529,25-02-2022 23:54,640,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0037497,PH005285,PH003305,17-05-2019 21:57,0,Missed,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0037498,PH001668,PH005094,28-04-2019 18:07,0,Missed,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0037499,PH005210,PH005330,14-02-2020 23:20,0,Missed,Missed,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0037500,PH000767,PH008018,12-01-2024 15:15,655,Voice,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037501,PH001957,PH007251,12-02-2021 19:10,0,Missed,Missed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037502,PH001099,PH007152,03-03-2024 14:48,0,SMS,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037503,PH005389,PH004924,29-12-2024 03:49,0,Voice,Missed,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0037504,PH004813,PH002726,26-10-2019 23:02,0,SMS,Rejected,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0037505,PH004690,PH005103,24-07-2026 23:36,0,Missed,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0037506,PH000569,PH009005,23-08-2023 01:30,0,Voice,Rejected,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0037507,PH009317,PH007379,05-05-2020 02:17,0,Voice,Failed,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0037508,PH000205,PH003341,20-08-2020 17:06,0,Voice,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0037509,PH008704,PH009538,07-11-2021 16:00,0,Voice,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0037510,PH007707,PH006266,08-05-2023 11:28,0,Voice,Failed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0037511,PH003420,PH000609,18-09-2020 02:18,0,SMS,Answered,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0037512,PH007713,PH006029,21-12-2022 01:14,0,Voice,Rejected,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0037513,PH003401,PH001876,09-09-2024 15:36,0,Missed,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_A
CDR0037514,PH007945,PH006951,29-09-2020 02:45,1257,Data,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0037515,PH002939,PH007924,03-04-2022 09:58,1176,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0037516,PH003068,PH004327,09-10-2020 10:28,116,Data,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0037517,PH008376,PH009653,01-05-2020 13:10,889,Data,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0037518,PH007045,PH004568,19-07-2021 13:06,0,Voice,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_A
CDR0037519,PH007062,PH009138,23-06-2024 23:48,0,Voice,Rejected,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0037520,PH008844,PH004106,12-09-2024 11:47,0,Voice,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_B
CDR0037521,PH005148,PH004200,09-10-2024 16:55,0,SMS,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037522,PH002726,PH006949,08-03-2020 07:12,0,Missed,Missed,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0037523,PH003918,PH009527,23-11-2020 07:40,0,Voice,Missed,T009,LOC_PIMPRI,Outgoing,SYNTH_LEGACY_CDR
CDR0037524,PH001801,PH006677,17-03-2020 00:49,0,SMS,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0037525,PH003883,PH004301,01-06-2026 08:15,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0037526,PH002385,PH002101,13-05-2025 08:25,0,SMS,Answered,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0037527,PH001180,PH004032,03-11-2023 11:45,0,Missed,Missed,T009,LOC_PIMPRI,Outgoing,SYNTH_TELECOM_CDR
CDR0037528,PH002338,PH009734,03-03-2025 17:28,0,Voice,Rejected,T005,LOC_YERAWADA,Outgoing,SYNTH_TELECOM_CDR
CDR0037529,PH004271,PH001572,03-11-2020 06:36,0,Voice,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0037530,PH004528,PH000704,13-10-2024 17:43,0,Voice,Rejected,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0037531,PH006334,PH004534,05-04-2025 00:36,0,Missed,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0037532,PH004749,PH001537,12-05-2023 23:45,0,Voice,Failed,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0037533,PH002134,PH001669,07-05-2024 03:03,0,SMS,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037534,PH005909,PH004887,29-03-2026 05:14,803,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0037535,PH008536,PH009191,02-12-2023 07:17,0,Voice,Failed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_A
CDR0037536,PH001137,PH005143,21-06-2020 09:39,0,Voice,Missed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0037537,PH004930,PH006622,13-10-2025 05:40,1299,Data,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0037538,PH005290,PH001249,25-08-2025 14:54,0,Voice,Failed,T004,LOC_SWARGATE,Outgoing,SYNTH_CDR_B
CDR0037539,PH004745,PH006005,15-07-2022 02:58,0,Voice,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0037540,PH009803,PH001744,28-08-2019 01:27,555,Voice,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0037541,PH002070,PH007315,24-05-2022 16:30,0,Voice,Failed,T001,LOC_KOTHRUD,Outgoing,SYNTH_LEGACY_CDR
CDR0037542,PH006483,PH004546,21-08-2023 15:24,0,SMS,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0037543,PH007962,PH007366,21-07-2022 22:39,438,Voice,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0037544,PH005344,PH007020,30-06-2022 20:27,0,Voice,Missed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0037545,PH000806,PH006329,08-03-2026 04:08,767,Data,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_B
CDR0037546,PH009700,PH006046,05-10-2023 12:54,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0037547,PH009172,PH003309,02-01-2020 04:37,0,Missed,Missed,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_A
CDR0037548,PH005514,PH001517,04-04-2024 13:28,1671,Data,Answered,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0037549,PH001130,PH005245,25-08-2025 19:29,0,SMS,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0037550,PH001490,PH008835,14-11-2025 08:39,362,Voice,Answered,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0037551,PH006903,PH003613,27-03-2020 14:49,74,Data,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0037552,PH006066,PH004718,07-07-2024 09:20,0,Voice,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0037553,PH008485,PH005720,04-01-2024 20:09,0,Voice,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_LEGACY_CDR
CDR0037554,PH002473,PH009788,20-01-2026 16:50,0,SMS,Answered,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0037555,PH001243,PH005377,12-11-2024 03:56,0,SMS,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0037556,PH005048,PH008719,27-09-2024 23:18,1477,Data,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0037557,PH003079,PH002468,07-05-2021 11:09,591,Voice,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_LEGACY_CDR
CDR0037558,PH001815,PH005082,05-08-2023 05:35,0,Voice,Rejected,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037559,PH003494,PH009121,18-05-2023 08:35,0,SMS,Answered,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0037560,PH003832,PH004457,15-06-2025 06:20,109,Voice,Answered,T014,LOC_DHANKAWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0037561,PH008844,PH004106,10-07-2024 11:29,631,Data,Answered,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_B
CDR0037562,PH003063,PH005294,26-07-2025 22:48,0,Voice,Rejected,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0037563,PH007892,PH004174,18-03-2025 02:12,203,Voice,Answered,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0037564,PH000917,PH004379,24-01-2025 02:23,0,Voice,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_CDR_A
CDR0037565,PH002895,PH008408,29-02-2020 01:49,0,Missed,Missed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0037566,PH008576,PH008035,14-02-2021 01:06,0,Voice,Missed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0037567,PH007394,PH003913,23-02-2026 23:06,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_B
CDR0037568,PH002852,PH006452,12-07-2023 09:50,804,Data,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_LEGACY_CDR
CDR0037569,PH008376,PH009653,30-12-2024 03:03,0,Voice,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0037570,PH002799,PH007576,19-05-2022 17:48,0,Missed,Missed,T007,LOC_BANER,Outgoing,SYNTH_CDR_B
CDR0037571,PH009182,PH008545,28-09-2022 00:32,0,Voice,Failed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0037572,PH008247,PH009146,14-05-2023 18:12,0,Voice,Rejected,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_A
CDR0037573,PH007312,PH006130,25-01-2019 20:23,0,Missed,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_CDR_B
CDR0037574,PH008806,PH008780,12-10-2024 17:49,0,Voice,Rejected,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_A
CDR0037575,PH005078,PH003777,06-02-2020 13:41,455,Data,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0037576,PH004740,PH005426,13-03-2020 03:45,0,Voice,Missed,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0037577,PH001695,PH004522,19-06-2022 14:26,0,Voice,Failed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0037578,PH001344,PH007217,14-10-2023 03:01,0,Missed,Missed,T010,LOC_CHINCHWAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037579,PH007642,PH008894,18-05-2019 18:25,0,Voice,Rejected,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0037580,PH008030,PH002258,18-08-2026 23:07,0,Voice,Rejected,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_A
CDR0037581,PH003689,PH006323,01-09-2021 06:12,0,Missed,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_A
CDR0037582,PH008163,PH000120,21-05-2025 13:11,0,Voice,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_A
CDR0037583,PH005268,PH007378,14-08-2024 08:42,0,Voice,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0037584,PH004571,PH001252,17-08-2019 16:55,0,Voice,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_LEGACY_CDR
CDR0037585,PH000279,PH009411,12-05-2025 02:39,333,Voice,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_LEGACY_CDR
CDR0037586,PH002387,PH006996,14-02-2023 00:35,0,SMS,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_A
CDR0037587,PH006235,PH009581,30-04-2024 06:09,0,Missed,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037588,PH006377,PH008118,24-02-2022 16:05,710,Voice,Answered,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0037589,PH009707,PH002523,16-10-2022 12:03,945,Data,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0037590,PH005134,PH005798,28-03-2019 23:01,0,Voice,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_LEGACY_CDR
CDR0037591,PH009111,PH003115,26-01-2024 23:17,0,SMS,Rejected,T007,LOC_BANER,Outgoing,SYNTH_CDR_A
CDR0037592,PH009439,PH005933,15-03-2026 22:46,1753,Data,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0037593,PH001882,PH003879,06-11-2021 14:31,1003,Data,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_B
CDR0037594,PH002710,PH003895,02-12-2025 03:23,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0037595,PH004562,PH007208,12-09-2021 10:22,0,Voice,Rejected,T004,LOC_SWARGATE,Outgoing,SYNTH_LEGACY_CDR
CDR0037596,PH001596,PH001193,13-10-2023 01:35,0,Voice,Failed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_A
CDR0037597,PH005757,PH008526,06-12-2023 16:28,0,SMS,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0037598,PH001067,PH003829,01-09-2024 21:46,825,Voice,Answered,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_B
CDR0037599,PH009072,PH007240,21-10-2021 11:00,0,Voice,Rejected,T007,LOC_BANER,Outgoing,SYNTH_CDR_B
CDR0037600,PH000972,PH008340,05-11-2021 17:04,0,SMS,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0037601,PH001919,PH002782,23-02-2024 15:52,0,Missed,Missed,T004,LOC_SWARGATE,Outgoing,SYNTH_LEGACY_CDR
CDR0037602,PH008142,PH007882,10-03-2023 22:43,0,Missed,Missed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0037603,PH006539,PH009312,08-08-2021 15:41,564,Data,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_LEGACY_CDR
CDR0037604,PH008160,PH009627,12-11-2019 13:23,480,Voice,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0037605,PH007299,PH006041,20-05-2024 22:24,0,Voice,Rejected,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0037606,PH007153,PH001533,17-03-2024 17:14,0,SMS,Answered,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0037607,PH004671,PH004006,22-08-2022 16:25,0,Missed,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0037608,PH006964,PH006848,12-07-2026 12:27,351,Voice,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0037609,PH005826,PH006699,21-07-2020 09:56,0,SMS,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0037610,PH001778,PH001842,27-01-2020 14:22,0,Voice,Failed,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_B
CDR0037611,PH001486,PH003381,07-10-2023 10:50,0,Missed,Missed,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_A
CDR0037612,PH004415,PH009883,27-02-2019 07:41,0,Voice,Missed,T009,LOC_PIMPRI,Outgoing,SYNTH_TELECOM_CDR
CDR0037613,PH003144,PH007261,13-05-2026 03:23,0,Voice,Rejected,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0037614,PH001218,PH007473,23-10-2021 04:31,0,Missed,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_TELECOM_CDR
CDR0037615,PH002059,PH005024,25-02-2021 01:18,0,Missed,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0037616,PH001450,PH005303,23-09-2023 01:52,659,Voice,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_TELECOM_CDR
CDR0037617,PH000607,PH006284,20-02-2020 08:01,939,Data,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_B
CDR0037618,PH008439,PH008768,11-01-2023 12:44,1559,Data,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0037619,PH009728,PH002723,10-09-2019 16:41,0,Voice,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0037620,PH004891,PH001940,17-09-2023 07:50,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_CDR_B
CDR0037621,PH002899,PH000331,10-05-2023 22:24,0,Voice,Failed,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_A
CDR0037622,PH001353,PH009152,14-05-2025 21:00,654,Voice,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_LEGACY_CDR
CDR0037623,PH003853,PH005483,07-03-2021 23:55,0,Voice,Missed,T013,LOC_KATRAJ,Outgoing,SYNTH_TELECOM_CDR
CDR0037624,PH004699,PH002667,25-10-2021 06:59,0,Voice,Missed,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0037625,PH008298,PH007761,18-03-2022 01:50,0,Voice,Failed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0037626,PH003859,PH008350,08-07-2022 03:24,0,SMS,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0037627,PH004381,PH006585,29-09-2025 05:45,0,Voice,Missed,T011,LOC_KONDHWA,Outgoing,SYNTH_LEGACY_CDR
CDR0037628,PH002423,PH007098,26-11-2022 11:14,531,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0037629,PH006201,PH002496,23-11-2023 20:48,0,Voice,Failed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_B
CDR0037630,PH000473,PH009929,27-05-2021 07:18,0,Missed,Missed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_CDR_A
CDR0037631,PH005289,PH009215,01-02-2025 20:03,0,SMS,Answered,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037632,PH005789,PH001310,21-12-2022 19:04,0,Voice,Failed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_LEGACY_CDR
CDR0037633,PH009592,PH009311,10-06-2021 05:10,0,Missed,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0037634,PH000448,PH006311,06-10-2025 02:22,0,Voice,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_B
CDR0037635,PH000335,PH004022,18-03-2020 04:22,0,SMS,Answered,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0037636,PH007431,PH008703,10-08-2025 15:22,44,Voice,Answered,T005,LOC_YERAWADA,Outgoing,SYNTH_LEGACY_CDR
CDR0037637,PH001564,PH003275,24-03-2026 05:50,0,Voice,Rejected,T004,LOC_SWARGATE,Outgoing,SYNTH_TELECOM_CDR
CDR0037638,PH008738,PH002438,18-03-2022 09:51,0,Voice,Rejected,T009,LOC_PIMPRI,Outgoing,SYNTH_TELECOM_CDR
CDR0037639,PH008549,PH008144,07-11-2022 06:48,94,Data,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_LEGACY_CDR
CDR0037640,PH005976,PH003299,30-07-2024 08:36,0,Voice,Failed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0037641,PH009190,PH009069,12-03-2021 02:10,126,Data,Answered,T016,LOC_BHOSARI,Outgoing,SYNTH_LEGACY_CDR
CDR0037642,PH009541,PH002811,01-12-2020 11:45,0,Missed,Missed,T007,LOC_BANER,Outgoing,SYNTH_LEGACY_CDR
CDR0037643,PH003138,PH001301,19-10-2020 22:25,0,Missed,Missed,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0037644,PH002096,PH008896,02-05-2019 14:09,0,Voice,Rejected,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0037645,PH005048,PH000918,21-04-2024 08:32,787,Voice,Answered,T007,LOC_BANER,Outgoing,SYNTH_CDR_B
CDR0037646,PH005768,PH003943,23-03-2026 00:58,0,Voice,Rejected,T013,LOC_KATRAJ,Outgoing,SYNTH_CDR_B
CDR0037647,PH006199,PH008635,04-03-2019 20:09,0,Voice,Rejected,T009,LOC_PIMPRI,Outgoing,SYNTH_TELECOM_CDR
CDR0037648,PH008078,PH007826,18-04-2022 08:50,0,Missed,Missed,T009,LOC_PIMPRI,Outgoing,SYNTH_CDR_A
CDR0037649,PH004462,PH001442,13-03-2025 16:27,0,SMS,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_B
CDR0037650,PH005319,PH001313,08-03-2024 17:24,0,Voice,Failed,T002,LOC_HADAPSAR,Outgoing,SYNTH_TELECOM_CDR
CDR0037651,PH001952,PH000411,03-01-2026 12:42,0,SMS,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_B
CDR0037652,PH003283,PH002687,06-10-2022 12:29,1147,Data,Answered,T010,LOC_CHINCHWAD,Outgoing,SYNTH_LEGACY_CDR
CDR0037653,PH005933,PH009660,09-12-2021 10:56,0,Voice,Rejected,T007,LOC_BANER,Outgoing,SYNTH_TELECOM_CDR
CDR0037654,PH006941,PH007505,27-11-2020 12:40,0,Voice,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_TELECOM_CDR
CDR0037655,PH002603,PH007773,01-03-2025 08:04,0,Missed,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0037656,PH003089,PH002554,01-11-2019 07:48,0,Voice,Missed,T014,LOC_DHANKAWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0037657,PH001639,PH005228,18-08-2025 12:09,0,Missed,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0037658,PH005075,PH000730,05-09-2025 05:30,0,Voice,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0037659,PH001179,PH002101,15-08-2021 11:36,621,Voice,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_TELECOM_CDR
CDR0037660,PH008855,PH000354,20-04-2025 03:40,0,SMS,Answered,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0037661,PH006722,PH009812,03-08-2020 19:51,0,Voice,Rejected,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_A
CDR0037662,PH004124,PH007773,28-12-2025 06:46,0,Missed,Missed,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0037663,PH001694,PH003119,24-06-2019 12:19,1128,Data,Answered,T002,LOC_HADAPSAR,Outgoing,SYNTH_CDR_B
CDR0037664,PH009048,PH001381,06-03-2019 10:27,0,SMS,Answered,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0037665,PH009752,PH007165,02-07-2025 06:48,0,Voice,Rejected,T006,LOC_AUNDH,Outgoing,SYNTH_LEGACY_CDR
CDR0037666,PH001215,PH002668,23-12-2025 17:54,0,Voice,Rejected,T005,LOC_YERAWADA,Outgoing,SYNTH_CDR_B
CDR0037667,PH000286,PH001857,27-06-2020 18:28,0,Voice,Failed,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_LEGACY_CDR
CDR0037668,PH006074,PH000555,28-05-2020 19:22,0,Voice,Failed,T011,LOC_KONDHWA,Outgoing,SYNTH_CDR_A
CDR0037669,PH009307,PH001074,03-03-2020 09:39,0,Voice,Missed,T012,LOC_VIMAN_NAGAR,Outgoing,SYNTH_CDR_B
CDR0037670,PH001154,PH009634,08-10-2019 02:38,206,Voice,Answered,T001,LOC_KOTHRUD,Outgoing,SYNTH_CDR_B
CDR0037671,PH003945,PH004758,20-08-2025 08:09,0,Missed,Missed,T016,LOC_BHOSARI,Outgoing,SYNTH_CDR_B
CDR0037672,PH007971,PH009502,26-02-2020 05:55,0,Voice,Rejected,T010,LOC_CHINCHWAD,Outgoing,SYNTH_CDR_A
CDR0037673,PH004142,PH005094,08-10-2025 10:24,0,Voice,Missed,T003,LOC_SHIVAJINAGAR,Outgoing,SYNTH_CDR_B
CDR0037674,PH003232,PH001430,18-09-2024 19:23,0,Voice,Rejected,T006,LOC_AUNDH,Outgoing,SYNTH_CDR_A
CDR0037675,PH001518,PH008375,30-06-2026 17:36,0,Voice,Failed,T011,LOC_KONDHWA,Outgoing,SYNTH_TELECOM_CDR
CDR0037676,PH006044,PH006315,04-05-2026 21:50,0,Voice,Missed,T008,LOC_WAKAD,Outgoing,SYNTH_TELECOM_CDR
CDR0037677,PH006531,PH009429,08-12-2023 22:55,0,Voice,Failed,T006,LOC_AUNDH,Outgoing,SYNTH_TELECOM_CDR
CDR0037678,PH000603,PH002922,11-10-2023 16:27,449,Data,Answered,T015,LOC_VISHRANTWADI,Outgoing,SYNTH_TELECOM_CDR
