event_id,entity_id,entity_type,location_id,timestamp,event_type,duration_minutes,latitude,longitude,source,confidence
EV0023995,P000145,Person,LOC004874,2019-01-04 13:31:12,TowerPing,0,18.571972,73.883619,SYNTH_CCTV,0.914
EV0023996,P001048,Person,LOC001106,2025-06-15 15:12:03,Stayed,20,18.464748,73.896064,SYNTH_TRANSACTION,0.903
EV0023997,P006219,Person,LOC004856,2021-10-30 06:39:56,Transaction,0,18.604428,73.770235,SYNTH_TRANSACTION,0.943
EV0023998,P002198,Person,LOC000354,2026-07-22 05:45:50,Visited,66,18.636862,73.797811,SYNTH_TRANSACTION,0.922
EV0023999,P003626,Person,LOC003160,2020-06-09 20:35:04,CCTV,0,18.565447,73.813827,SYNTH_CCTV,0.918
EV0024000,P004450,Person,LOC001038,2026-03-04 13:36:30,Stayed,26,18.630273,73.844143,SYNTH_VEHICLE,0.987
EV0024001,P003266,Person,LOC000338,2021-07-05 19:44:36,CCTV,0,18.563341,73.810277,SYNTH_TRANSACTION,0.936
EV0024002,P002359,Person,LOC001126,2023-01-13 19:55:51,Detected,0,18.560629,73.907917,SYNTH_CCTV,0.92
EV0024003,P001741,Person,LOC003515,2019-03-25 16:51:03,Transaction,0,18.476457,73.882844,SYNTH_TRANSACTION,0.967
EV0024004,P006280,Person,LOC001918,2025-02-28 19:08:32,Exited,0,18.499818,73.865637,SYNTH_FIELD,0.958
EV0024005,P006812,Person,LOC000677,2024-10-22 03:11:18,CCTV,0,18.513627,73.918164,SYNTH_TOWER,0.905
EV0024006,P004493,Person,LOC002888,2024-10-16 04:16:40,Detected,0,18.63721,73.807044,SYNTH_CCTV,0.974
EV0024007,P004954,Person,LOC002358,2020-08-19 06:53:15,CCTV,0,18.455783,73.867041,SYNTH_FIELD,0.937
EV0024008,P001580,Person,LOC001702,2020-08-17 14:46:52,TowerPing,0,18.56102,73.788667,SYNTH_TRANSACTION,0.919
EV0024009,P001964,Person,LOC000678,2020-04-30 18:37:14,Stayed,219,18.526323,73.854218,SYNTH_FIELD,0.913
EV0024010,P001691,Person,LOC000572,2022-04-11 07:44:11,Visited,146,18.564207,73.91078,SYNTH_TOWER,0.938
EV0024011,P004862,Person,LOC001502,2020-10-01 19:04:59,Transaction,0,18.623576,73.801616,SYNTH_FIELD,0.929
EV0024012,P004392,Person,LOC002919,2024-10-15 15:33:05,Stayed,131,18.506456,73.861342,SYNTH_CCTV,0.989
EV0024013,P002314,Person,LOC001919,2026-03-08 17:04:04,Visited,13,18.572582,73.877891,SYNTH_CCTV,0.968
EV0024014,P006121,Person,LOC000676,2019-11-21 03:24:29,Exited,0,18.495285,73.864571,SYNTH_VEHICLE,0.919
EV0024015,P000537,Person,LOC000549,2025-03-14 06:44:15,CCTV,0,18.557963,73.781764,SYNTH_CCTV,0.936
EV0024016,P001923,Person,LOC003485,2025-09-29 07:40:51,CCTV,0,18.461829,73.886259,SYNTH_TOWER,0.967
EV0024017,P001789,Person,LOC003821,2023-09-06 19:47:37,TowerPing,0,18.592013,73.760103,SYNTH_TOWER,0.965
EV0024018,P005933,Person,LOC003849,2022-04-08 12:38:21,CCTV,0,18.505074,73.927668,SYNTH_VEHICLE,0.941
EV0024019,P004717,Person,LOC001226,2024-12-12 15:12:17,Exited,0,18.498193,73.865013,SYNTH_FIELD,0.915
EV0024020,P001639,Person,LOC004695,2020-04-11 21:57:47,Visited,56,18.50434,73.810891,SYNTH_CCTV,0.983
EV0024021,P006618,Person,LOC004377,2019-06-28 23:59:09,Stayed,113,18.566818,73.78557,SYNTH_VEHICLE,0.985
EV0024022,P005336,Person,LOC000607,2026-08-18 23:56:54,Exited,0,18.503499,73.933797,SYNTH_CCTV,0.958
EV0024023,P000785,Person,LOC004460,2021-07-03 01:42:19,Exited,0,18.449741,73.858486,SYNTH_TOWER,0.97
EV0024024,P002176,Person,LOC004765,2023-08-20 01:30:36,Stayed,20,18.500794,73.812025,SYNTH_TRANSACTION,0.938
EV0024025,P004558,Person,LOC002732,2025-02-12 05:38:32,Stayed,58,18.555333,73.811826,SYNTH_TRANSACTION,0.961
EV0024026,P006273,Person,LOC001461,2026-02-11 17:04:55,Transaction,0,18.471458,73.846163,SYNTH_FIELD,0.97
EV0024027,P000864,Person,LOC003912,2024-08-27 10:18:38,Visited,173,18.548327,73.87411,SYNTH_TRANSACTION,0.933
EV0024028,P001272,Person,LOC000887,2025-09-22 17:50:33,CCTV,0,18.507168,73.856366,SYNTH_CCTV,0.977
EV0024029,P005168,Person,LOC002483,2023-04-02 06:21:50,Exited,0,18.632978,73.793337,SYNTH_TOWER,0.921
EV0024030,P006894,Person,LOC004574,2025-03-31 10:51:45,Visited,49,18.553881,73.80306,SYNTH_VEHICLE,0.971
EV0024031,P004547,Person,LOC002322,2023-04-09 10:42:32,Transaction,0,18.546812,73.88562,SYNTH_TRANSACTION,0.907
EV0024032,P002984,Person,LOC003412,2024-07-01 18:52:41,Visited,168,18.512007,73.812224,SYNTH_TOWER,0.989
EV0024033,P005087,Person,LOC003897,2024-07-03 17:01:14,Visited,206,18.510374,73.804998,SYNTH_FIELD,0.977
EV0024034,P004112,Person,LOC001142,2020-02-10 18:04:15,CCTV,0,18.540481,73.87054,SYNTH_VEHICLE,0.945
EV0024035,P001082,Person,LOC001342,2023-08-03 17:28:35,Visited,204,18.501634,73.865936,SYNTH_TOWER,0.916
EV0024036,P004700,Person,LOC002919,2019-12-03 00:13:54,Transaction,0,18.506456,73.861342,SYNTH_TOWER,0.972
EV0024037,P004093,Person,LOC001790,2024-05-26 13:30:56,Visited,219,18.553106,73.884706,SYNTH_TOWER,0.969
EV0024038,P003812,Person,LOC002876,2025-08-29 11:21:59,Visited,192,18.505163,73.923919,SYNTH_TRANSACTION,0.969
EV0024039,P001827,Person,LOC003594,2022-02-28 04:57:55,Visited,225,18.628043,73.842025,SYNTH_VEHICLE,0.913
EV0024040,P002586,Person,LOC000677,2021-06-09 08:16:46,CCTV,0,18.513627,73.918164,SYNTH_TOWER,0.932
EV0024041,P002637,Person,LOC003371,2024-06-02 04:22:53,TowerPing,0,18.452887,73.858674,SYNTH_TOWER,0.903
EV0024042,P003454,Person,LOC001827,2021-07-17 17:36:35,Visited,235,18.451477,73.860078,SYNTH_VEHICLE,0.984
EV0024043,P003568,Person,LOC002948,2023-03-19 17:29:49,Detected,0,18.624877,73.845371,SYNTH_FIELD,0.943
EV0024044,P003327,Person,LOC003649,2023-01-05 16:36:01,Stayed,45,18.494,73.857589,SYNTH_TRANSACTION,0.934
EV0024045,P000405,Person,LOC004489,2022-11-14 18:26:18,CCTV,0,18.636801,73.803495,SYNTH_FIELD,0.93
EV0024046,P006173,Person,LOC002948,2023-04-25 07:32:35,TowerPing,0,18.624877,73.845371,SYNTH_VEHICLE,0.966
EV0024047,P000973,Person,LOC001879,2019-07-12 16:30:59,CCTV,0,18.551045,73.811839,SYNTH_TOWER,0.982
EV0024048,P000632,Person,LOC002387,2026-07-26 19:53:01,Visited,117,18.560468,73.913683,SYNTH_TOWER,0.945
EV0024049,P000487,Person,LOC000018,2019-08-16 02:10:02,TowerPing,0,18.506921,73.864644,SYNTH_CCTV,0.988
EV0024050,P004919,Person,LOC000329,2019-03-09 15:51:45,Visited,61,18.623321,73.798193,SYNTH_TOWER,0.901
EV0024051,P000931,Person,LOC003018,2023-03-30 04:04:33,CCTV,0,18.464961,73.890455,SYNTH_FIELD,0.946
EV0024052,P006231,Person,LOC000470,2021-03-05 17:39:32,Transaction,0,18.451232,73.871745,SYNTH_CCTV,0.969
EV0024053,P006385,Person,LOC004240,2019-08-08 01:28:37,Visited,39,18.562452,73.792107,SYNTH_FIELD,0.969
EV0024054,P000363,Person,LOC000553,2026-03-10 21:06:57,CCTV,0,18.558952,73.810595,SYNTH_TOWER,0.97
EV0024055,P002798,Person,LOC002831,2026-03-24 18:26:27,Stayed,67,18.605275,73.766194,SYNTH_FIELD,0.989
EV0024056,P003033,Person,LOC000398,2021-01-27 12:03:02,Stayed,9,18.594948,73.769603,SYNTH_TRANSACTION,0.911
EV0024057,P000763,Person,LOC002356,2024-10-08 04:39:44,TowerPing,0,18.462669,73.897175,SYNTH_CCTV,0.93
EV0024058,P003293,Person,LOC002938,2024-10-22 03:11:36,Stayed,236,18.552956,73.881025,SYNTH_CCTV,0.959
EV0024059,P003001,Person,LOC004455,2019-12-25 22:52:23,Stayed,181,18.467967,73.854358,SYNTH_TRANSACTION,0.913
EV0024060,P004392,Person,LOC000789,2025-04-03 13:55:06,Stayed,199,18.462092,73.849622,SYNTH_TRANSACTION,0.907
EV0024061,P002755,Person,LOC001122,2023-08-13 19:29:35,Visited,223,18.460502,73.869089,SYNTH_VEHICLE,0.984
EV0024062,P003125,Person,LOC004812,2025-10-01 13:34:26,Stayed,208,18.508928,73.859065,SYNTH_CCTV,0.93
EV0024063,P005075,Person,LOC004128,2024-01-29 23:59:14,TowerPing,0,18.559712,73.789032,SYNTH_FIELD,0.918
EV0024064,P006948,Person,LOC001433,2022-03-09 18:35:20,Visited,239,18.508161,73.918935,SYNTH_FIELD,0.911
EV0024065,P001550,Person,LOC002606,2021-11-07 09:22:28,Exited,0,18.499706,73.869547,SYNTH_TRANSACTION,0.938
EV0024066,P003361,Person,LOC001409,2022-05-03 04:48:16,Visited,65,18.570047,73.883683,SYNTH_CCTV,0.964
EV0024067,P005688,Person,LOC003634,2019-01-08 05:58:44,Visited,207,18.63418,73.798628,SYNTH_FIELD,0.965
EV0024068,P000561,Person,LOC003055,2024-08-18 15:41:07,TowerPing,0,18.506728,73.864471,SYNTH_VEHICLE,0.928
EV0024069,P004336,Person,LOC004745,2021-03-20 18:32:55,Detected,0,18.550952,73.884405,SYNTH_TOWER,0.946
EV0024070,P002215,Person,LOC001711,2022-12-20 20:35:37,Stayed,65,18.560042,73.788913,SYNTH_TOWER,0.979
EV0024071,P002823,Person,LOC000529,2024-05-31 09:56:37,CCTV,0,18.476231,73.892655,SYNTH_TRANSACTION,0.926
EV0024072,P005871,Person,LOC003232,2025-02-09 02:38:19,TowerPing,0,18.554477,73.870325,SYNTH_TOWER,0.972
EV0024073,P000803,Person,LOC000819,2026-01-28 04:23:27,TowerPing,0,18.504911,73.858708,SYNTH_TOWER,0.979
EV0024074,P002305,Person,LOC001058,2020-11-25 04:14:36,CCTV,0,18.514465,73.923031,SYNTH_VEHICLE,0.97
EV0024075,P005095,Person,LOC002849,2023-01-16 13:12:25,Exited,0,18.513639,73.93006,SYNTH_CCTV,0.924
EV0024076,P002067,Person,LOC003490,2023-07-06 13:20:21,Transaction,0,18.446073,73.857933,SYNTH_CCTV,0.92
EV0024077,P002432,Person,LOC002537,2024-11-04 02:09:41,Detected,0,18.62953,73.798061,SYNTH_TOWER,0.934
EV0024078,P001023,Person,LOC001700,2022-05-08 15:19:48,Stayed,147,18.472934,73.887565,SYNTH_TRANSACTION,0.974
EV0024079,P006804,Person,LOC000686,2025-11-20 04:22:07,Visited,200,18.502714,73.860348,SYNTH_TOWER,0.94
EV0024080,P005440,Person,LOC001613,2021-05-20 06:33:40,Detected,0,18.505756,73.8022,SYNTH_TOWER,0.913
EV0024081,P000747,Person,LOC001934,2021-07-17 05:43:25,TowerPing,0,18.57011,73.87668,SYNTH_CCTV,0.983
EV0024082,P001313,Person,LOC003206,2025-07-16 19:27:46,CCTV,0,18.474841,73.891488,SYNTH_TRANSACTION,0.944
EV0024083,P006041,Person,LOC003524,2019-11-19 21:25:42,TowerPing,0,18.445007,73.858536,SYNTH_FIELD,0.935
EV0024084,P005962,Person,LOC004871,2021-08-24 15:38:35,TowerPing,0,18.591271,73.762177,SYNTH_VEHICLE,0.964
EV0024085,P002937,Person,LOC000755,2026-02-10 18:40:35,Stayed,118,18.596733,73.769263,SYNTH_FIELD,0.912
EV0024086,P002962,Person,LOC002200,2026-05-29 02:20:49,Detected,0,18.560419,73.908515,SYNTH_VEHICLE,0.949
EV0024087,P005968,Person,LOC002207,2020-07-20 03:11:50,Transaction,0,18.554362,73.781444,SYNTH_TRANSACTION,0.985
EV0024088,P000858,Person,LOC001097,2023-03-12 01:20:31,Exited,0,18.500548,73.864697,SYNTH_TOWER,0.905
EV0024089,P006564,Person,LOC001043,2023-05-29 01:52:45,Visited,53,18.560871,73.801748,SYNTH_TRANSACTION,0.902
EV0024090,P001250,Person,LOC000768,2020-02-20 19:24:00,Transaction,0,18.566393,73.785693,SYNTH_FIELD,0.953
EV0024091,P006080,Person,LOC000445,2026-04-10 16:49:56,CCTV,0,18.544504,73.877296,SYNTH_VEHICLE,0.967
EV0024092,P002617,Person,LOC004488,2025-05-10 16:23:16,CCTV,0,18.467611,73.854583,SYNTH_TRANSACTION,0.903
EV0024093,P002490,Person,LOC003711,2020-06-08 23:10:14,Stayed,213,18.5596,73.877571,SYNTH_TOWER,0.961
EV0024094,P000734,Person,LOC001135,2025-03-25 05:50:53,Detected,0,18.542873,73.882934,SYNTH_TRANSACTION,0.907
EV0024095,P002282,Person,LOC002187,2025-02-28 20:40:06,Detected,0,18.51174,73.802709,SYNTH_FIELD,0.9
EV0024096,P002246,Person,LOC001308,2023-11-27 03:32:38,Detected,0,18.514556,73.929428,SYNTH_TRANSACTION,0.939
EV0024097,P001960,Person,LOC001501,2026-02-23 10:29:16,Detected,0,18.507041,73.813698,SYNTH_TRANSACTION,0.919
EV0024098,P000830,Person,LOC000257,2020-04-13 03:23:58,Stayed,81,18.508429,73.802952,SYNTH_VEHICLE,0.954
EV0024099,P006079,Person,LOC000490,2021-01-29 04:07:26,Detected,0,18.559567,73.782932,SYNTH_CCTV,0.904
EV0024100,P004264,Person,LOC003974,2020-11-19 09:52:50,CCTV,0,18.537078,73.84461,SYNTH_VEHICLE,0.947
EV0024101,P003990,Person,LOC004503,2022-06-16 20:49:25,TowerPing,0,18.627704,73.797185,SYNTH_TOWER,0.963
EV0024102,P005540,Person,LOC001567,2022-10-10 11:28:17,Visited,97,18.538336,73.853274,SYNTH_TOWER,0.987
EV0024103,P001798,Person,LOC000389,2023-11-12 11:48:30,Stayed,81,18.558567,73.779679,SYNTH_TRANSACTION,0.976
EV0024104,P002906,Person,LOC001278,2019-07-13 04:04:45,Visited,106,18.636904,73.800769,SYNTH_CCTV,0.97
EV0024105,P003189,Person,LOC004677,2022-06-15 04:23:27,CCTV,0,18.570617,73.882604,SYNTH_TOWER,0.964
EV0024106,P006429,Person,LOC002528,2022-12-31 05:04:28,TowerPing,0,18.559307,73.874213,SYNTH_VEHICLE,0.986
EV0024107,P002723,Person,LOC001608,2025-06-10 09:10:28,Visited,143,18.575835,73.91664,SYNTH_TRANSACTION,0.939
EV0024108,P006300,Person,LOC002461,2019-06-20 17:43:09,Exited,0,18.454528,73.862536,SYNTH_CCTV,0.979
EV0024109,P003744,Person,LOC002156,2026-08-18 21:10:27,Detected,0,18.634204,73.803181,SYNTH_CCTV,0.956
EV0024110,P005311,Person,LOC003666,2019-10-23 07:18:09,Exited,0,18.536039,73.841467,SYNTH_FIELD,0.917
EV0024111,P004307,Person,LOC003069,2021-10-11 19:31:29,Visited,17,18.507149,73.869726,SYNTH_CCTV,0.904
EV0024112,P003814,Person,LOC000732,2022-04-18 00:35:52,CCTV,0,18.635689,73.799011,SYNTH_TRANSACTION,0.912
EV0024113,P001240,Person,LOC004381,2022-07-17 11:23:13,CCTV,0,18.468221,73.851433,SYNTH_FIELD,0.985
EV0024114,P003404,Person,LOC003683,2022-10-17 18:55:22,Visited,229,18.561883,73.906946,SYNTH_FIELD,0.925
EV0024115,P005969,Person,LOC002766,2025-06-24 08:48:16,CCTV,0,18.627699,73.843409,SYNTH_FIELD,0.97
EV0024116,P000427,Person,LOC003930,2021-01-29 01:04:37,Exited,0,18.506134,73.92701,SYNTH_CCTV,0.962
EV0024117,P002937,Person,LOC001796,2026-08-23 13:37:16,Detected,0,18.449301,73.866297,SYNTH_FIELD,0.927
EV0024118,P004382,Person,LOC003292,2022-11-22 23:41:43,Detected,0,18.466028,73.891492,SYNTH_TOWER,0.945
EV0024119,P006431,Person,LOC001968,2023-10-16 22:01:58,Visited,184,18.599836,73.756958,SYNTH_CCTV,0.909
EV0024120,P005939,Person,LOC002501,2024-07-19 03:31:29,Transaction,0,18.455076,73.869288,SYNTH_TRANSACTION,0.985
EV0024121,P005407,Person,LOC002430,2023-06-16 17:21:24,Exited,0,18.509768,73.808691,SYNTH_CCTV,0.982
EV0024122,P001862,Person,LOC004190,2020-06-13 02:24:41,Stayed,121,18.550121,73.876682,SYNTH_FIELD,0.94
EV0024123,P005815,Person,LOC002974,2021-02-12 23:15:01,Stayed,197,18.467255,73.889664,SYNTH_TRANSACTION,0.95
EV0024124,P001663,Person,LOC002949,2022-08-25 18:10:57,Stayed,77,18.550791,73.872137,SYNTH_FIELD,0.969
EV0024125,P001902,Person,LOC000785,2021-08-25 00:42:44,Transaction,0,18.555764,73.785022,SYNTH_TRANSACTION,0.912
EV0024126,P005369,Person,LOC001208,2025-11-03 13:59:06,Stayed,176,18.538116,73.842562,SYNTH_CCTV,0.915
EV0024127,P003886,Person,LOC003854,2022-06-24 06:53:12,Detected,0,18.499787,73.803565,SYNTH_FIELD,0.957
EV0024128,P001159,Person,LOC003911,2023-12-25 09:42:18,CCTV,0,18.561948,73.791233,SYNTH_VEHICLE,0.961
EV0024129,P002085,Person,LOC001674,2021-01-14 11:26:43,TowerPing,0,18.560067,73.794708,SYNTH_TOWER,0.959
EV0024130,P003778,Person,LOC004071,2022-01-30 07:06:56,Visited,39,18.5913,73.763208,SYNTH_TRANSACTION,0.973
EV0024131,P001964,Person,LOC002657,2023-09-23 05:16:47,Visited,125,18.555936,73.783369,SYNTH_CCTV,0.951
EV0024132,P002188,Person,LOC002600,2022-04-12 07:16:55,CCTV,0,18.566749,73.914028,SYNTH_VEHICLE,0.937
EV0024133,P006254,Person,LOC001530,2022-03-15 00:35:49,Exited,0,18.504958,73.808108,SYNTH_FIELD,0.974
EV0024134,P006180,Person,LOC001580,2023-07-26 18:29:06,Visited,90,18.504377,73.805097,SYNTH_FIELD,0.945
EV0024135,P006240,Person,LOC004963,2021-09-14 15:52:12,Transaction,0,18.514713,73.800526,SYNTH_TRANSACTION,0.933
EV0024136,P006873,Person,LOC000254,2021-06-22 06:29:28,Visited,34,18.563689,73.811727,SYNTH_TRANSACTION,0.952
EV0024137,P000403,Person,LOC001156,2020-05-02 07:41:00,Visited,38,18.636752,73.804209,SYNTH_FIELD,0.978
EV0024138,P004244,Person,LOC002077,2023-09-16 12:07:08,Visited,92,18.537371,73.84826,SYNTH_TRANSACTION,0.906
EV0024139,P006255,Person,LOC001822,2019-04-07 08:12:20,TowerPing,0,18.503878,73.928247,SYNTH_TRANSACTION,0.937
EV0024140,P001298,Person,LOC004752,2023-11-23 15:02:24,CCTV,0,18.560618,73.780265,SYNTH_FIELD,0.922
EV0024141,P005850,Person,LOC002931,2019-12-28 19:11:51,Stayed,157,18.554816,73.78493,SYNTH_VEHICLE,0.949
EV0024142,P001424,Person,LOC004938,2024-11-22 09:58:52,Visited,57,18.566352,73.877263,SYNTH_VEHICLE,0.974
EV0024143,P005915,Person,LOC002198,2023-08-18 19:09:33,Visited,159,18.474384,73.886022,SYNTH_TOWER,0.945
EV0024144,P003524,Person,LOC001456,2026-07-26 23:56:22,Exited,0,18.555832,73.78646,SYNTH_TOWER,0.977
EV0024145,P000620,Person,LOC001812,2024-07-08 17:55:33,TowerPing,0,18.631098,73.800627,SYNTH_FIELD,0.903
EV0024146,P005338,Person,LOC001575,2019-10-14 00:40:58,Stayed,239,18.514852,73.811363,SYNTH_TOWER,0.968
EV0024147,P002258,Person,LOC003098,2023-02-22 03:35:20,Visited,101,18.532705,73.85461,SYNTH_FIELD,0.908
EV0024148,P003900,Person,LOC003204,2024-02-27 12:31:54,Visited,215,18.449329,73.870722,SYNTH_VEHICLE,0.945
EV0024149,P003680,Person,LOC000748,2023-05-11 17:32:24,TowerPing,0,18.507194,73.923107,SYNTH_CCTV,0.947
EV0024150,P004036,Person,LOC002925,2019-04-27 11:47:06,Visited,123,18.573207,73.91917,SYNTH_CCTV,0.989
EV0024151,P004763,Person,LOC002265,2022-05-07 01:21:43,Visited,80,18.606062,73.759598,SYNTH_TRANSACTION,0.963
EV0024152,P000144,Person,LOC003931,2025-06-23 08:31:54,Detected,0,18.470375,73.890485,SYNTH_CCTV,0.903
EV0024153,P002484,Person,LOC001425,2021-02-08 04:31:49,Visited,173,18.503178,73.921178,SYNTH_TRANSACTION,0.953
EV0024154,P006433,Person,LOC002861,2024-02-19 06:53:56,TowerPing,0,18.51023,73.919648,SYNTH_TRANSACTION,0.948
EV0024155,P005757,Person,LOC001298,2020-06-08 17:21:48,Visited,167,18.559495,73.871543,SYNTH_CCTV,0.967
EV0024156,P000358,Person,LOC004143,2021-07-16 10:35:33,Visited,39,18.565683,73.812901,SYNTH_TOWER,0.911
EV0024157,P003292,Person,LOC003916,2023-07-05 20:45:03,TowerPing,0,18.510252,73.91976,SYNTH_FIELD,0.92
EV0024158,P000371,Person,LOC001039,2023-06-27 04:47:04,Transaction,0,18.560697,73.799168,SYNTH_VEHICLE,0.921
EV0024159,P005998,Person,LOC002058,2023-04-09 09:59:30,Visited,46,18.551636,73.876699,SYNTH_TOWER,0.978
EV0024160,P001944,Person,LOC002845,2024-09-06 08:16:17,Visited,144,18.625108,73.806857,SYNTH_TOWER,0.901
EV0024161,P004952,Person,LOC002341,2020-12-31 09:47:44,Visited,236,18.628465,73.805985,SYNTH_FIELD,0.939
EV0024162,P000331,Person,LOC004523,2024-06-13 10:46:25,Transaction,0,18.558706,73.792657,SYNTH_VEHICLE,0.969
EV0024163,P001878,Person,LOC004758,2021-10-25 23:00:02,Visited,229,18.525953,73.84612,SYNTH_CCTV,0.96
EV0024164,P004313,Person,LOC003477,2024-11-08 07:36:15,Stayed,74,18.507639,73.86096,SYNTH_TOWER,0.986
EV0024165,P005617,Person,LOC002306,2024-06-07 18:52:21,CCTV,0,18.46714,73.844362,SYNTH_CCTV,0.942
EV0024166,P005703,Person,LOC002142,2024-12-22 03:29:48,CCTV,0,18.45943,73.862035,SYNTH_CCTV,0.989
EV0024167,P000386,Person,LOC001875,2022-09-01 11:50:00,Visited,11,18.626859,73.85366,SYNTH_CCTV,0.937
EV0024168,P001385,Person,LOC002112,2021-09-08 19:14:19,Visited,38,18.629772,73.793837,SYNTH_TRANSACTION,0.932
EV0024169,P004344,Person,LOC001620,2020-10-31 18:45:11,Detected,0,18.624477,73.805048,SYNTH_TRANSACTION,0.926
EV0024170,P006855,Person,LOC003803,2023-12-11 18:35:15,Stayed,80,18.627412,73.802154,SYNTH_TRANSACTION,0.94
EV0024171,P004097,Person,LOC001094,2023-08-27 13:41:53,Detected,0,18.447784,73.867624,SYNTH_VEHICLE,0.945
EV0024172,P000188,Person,LOC002145,2022-01-27 12:37:50,TowerPing,0,18.630569,73.799896,SYNTH_CCTV,0.987
EV0024173,P001773,Person,LOC004336,2024-04-13 06:49:51,TowerPing,0,18.534642,73.845545,SYNTH_VEHICLE,0.909
EV0024174,P005220,Person,LOC002766,2025-12-20 08:41:25,CCTV,0,18.627699,73.843409,SYNTH_VEHICLE,0.959
EV0024175,P000579,Person,LOC004819,2021-06-05 16:47:16,TowerPing,0,18.556416,73.793088,SYNTH_VEHICLE,0.93
EV0024176,P001911,Person,LOC001788,2023-07-21 21:33:25,Stayed,215,18.594993,73.767666,SYNTH_CCTV,0.957
EV0024177,P002317,Person,LOC004323,2020-12-10 11:31:24,CCTV,0,18.599454,73.767054,SYNTH_VEHICLE,0.901
EV0024178,P002383,Person,LOC001597,2024-08-09 17:11:21,Detected,0,18.560522,73.787638,SYNTH_TRANSACTION,0.989
EV0024179,P004115,Person,LOC000530,2022-11-02 10:27:33,TowerPing,0,18.557897,73.805039,SYNTH_CCTV,0.921
EV0024180,P005374,Person,LOC001538,2020-05-23 09:55:54,Visited,41,18.515028,73.926342,SYNTH_TOWER,0.983
EV0024181,P005699,Person,LOC002096,2022-11-20 12:50:51,Visited,8,18.595678,73.761935,SYNTH_FIELD,0.983
EV0024182,P001737,Person,LOC000057,2025-02-28 18:38:58,Transaction,0,18.6321,73.806372,SYNTH_TOWER,0.917
EV0024183,P005090,Person,LOC003796,2019-10-07 16:44:55,Visited,220,18.560038,73.884239,SYNTH_VEHICLE,0.916
EV0024184,P005851,Person,LOC001968,2023-05-13 01:14:46,CCTV,0,18.599836,73.756958,SYNTH_TOWER,0.924
EV0024185,P005910,Person,LOC003578,2020-02-08 16:48:02,Detected,0,18.546326,73.879315,SYNTH_FIELD,0.947
EV0024186,P002892,Person,LOC004692,2021-02-15 07:13:19,Exited,0,18.633973,73.793344,SYNTH_FIELD,0.909
EV0024187,P001276,Person,LOC004686,2020-01-22 15:52:50,Visited,134,18.604269,73.76598,SYNTH_TOWER,0.921
EV0024188,P003090,Person,LOC000262,2023-04-07 14:53:11,Transaction,0,18.574516,73.920131,SYNTH_TOWER,0.926
EV0024189,P004349,Person,LOC003446,2024-09-27 04:16:41,Exited,0,18.453561,73.86153,SYNTH_TRANSACTION,0.953
EV0024190,P005842,Person,LOC002660,2023-11-07 00:19:34,Transaction,0,18.464114,73.848762,SYNTH_VEHICLE,0.938
EV0024191,P006733,Person,LOC002531,2024-12-22 10:07:24,TowerPing,0,18.595135,73.756595,SYNTH_TOWER,0.938
EV0024192,P006517,Person,LOC000445,2020-11-04 11:42:17,CCTV,0,18.544504,73.877296,SYNTH_CCTV,0.913
EV0024193,P000837,Person,LOC001861,2024-06-23 12:39:49,TowerPing,0,18.560841,73.803677,SYNTH_TOWER,0.92
EV0024194,P003883,Person,LOC001737,2020-07-16 11:07:53,Visited,196,18.566719,73.790774,SYNTH_CCTV,0.917
EV0024195,P001891,Person,LOC000411,2019-09-29 10:11:15,Detected,0,18.460655,73.860238,SYNTH_VEHICLE,0.985
EV0024196,P002695,Person,LOC002188,2020-12-31 13:25:57,Visited,201,18.636566,73.849595,SYNTH_TRANSACTION,0.984
EV0024197,P004520,Person,LOC002062,2024-02-16 11:22:53,TowerPing,0,18.634572,73.807004,SYNTH_TOWER,0.925
EV0024198,P001538,Person,LOC000700,2025-08-18 14:26:53,Visited,192,18.475638,73.894177,SYNTH_TOWER,0.965
EV0024199,P006937,Person,LOC002898,2019-07-26 01:40:52,Visited,121,18.502551,73.866453,SYNTH_CCTV,0.909
EV0024200,P005389,Person,LOC003683,2021-07-13 17:27:45,TowerPing,0,18.561883,73.906946,SYNTH_FIELD,0.985
EV0024201,P003349,Person,LOC004024,2022-06-11 08:42:51,Detected,0,18.472752,73.893246,SYNTH_TRANSACTION,0.932
EV0024202,P002576,Person,LOC001343,2024-06-28 17:48:46,CCTV,0,18.633422,73.807355,SYNTH_TRANSACTION,0.95
EV0024203,P006934,Person,LOC000887,2019-08-29 02:28:19,Detected,0,18.507168,73.856366,SYNTH_VEHICLE,0.983
EV0024204,P000116,Person,LOC000659,2025-01-15 18:46:34,Detected,0,18.504323,73.868737,SYNTH_CCTV,0.964
EV0024205,P002131,Person,LOC004350,2019-11-10 05:01:25,Visited,236,18.594764,73.770833,SYNTH_CCTV,0.952
EV0024206,P002531,Person,LOC003911,2020-07-08 17:27:20,CCTV,0,18.561948,73.791233,SYNTH_CCTV,0.907
EV0024207,P006482,Person,LOC001712,2020-09-30 10:31:42,Detected,0,18.566107,73.807975,SYNTH_TRANSACTION,0.934
EV0024208,P005129,Person,LOC002851,2026-05-18 18:45:04,CCTV,0,18.623217,73.797251,SYNTH_TOWER,0.919
EV0024209,P003959,Person,LOC002638,2020-09-05 15:39:23,Visited,114,18.449176,73.872328,SYNTH_CCTV,0.988
