evidence_link_id,evidence_id,case_id,target_type,target_id,relationship,confidence,source,timestamp,evidence_type,chain_of_custody_id,integrity_status,original_hash_sha256,current_hash_sha256
EL00005269,EVD0005269,C009060,CASE,C009060,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2024-02-25 22:45:02,VehicleRecord,COC0005269,Intact,4d6cec2ccc4cc33a593f95a2f6db1c844fade735217ec88fb4621a964596d191,4d6cec2ccc4cc33a593f95a2f6db1c844fade735217ec88fb4621a964596d191
EL00005270,EVD0005270,C007390,CASE,C007390,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2020-07-13 20:39:30,Report,COC0005270,Intact,0636130b5ab0546968f7c84bcead18b288d6de7e864b16d2d2083416c453b7cc,0636130b5ab0546968f7c84bcead18b288d6de7e864b16d2d2083416c453b7cc
EL00005271,EVD0005271,C003542,CASE,C003542,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2026-01-04 12:01:14,Audio,COC0005271,Intact,33024c50acded41f4abfd1e8775ec5975c667f1afec2138792960ac295cada71,33024c50acded41f4abfd1e8775ec5975c667f1afec2138792960ac295cada71
EL00005272,EVD0005272,C006321,CASE,C006321,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2026-07-14 02:57:05,Report,COC0005272,Intact,30ca0deff7545ee24f430106e307eea9ff5233376c1f70946928b3d9ee3fa0ba,30ca0deff7545ee24f430106e307eea9ff5233376c1f70946928b3d9ee3fa0ba
EL00005273,EVD0005273,C006238,CASE,C006238,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2021-01-14 10:37:07,VehicleRecord,COC0005273,Intact,dbf56e8e5407e2f5ad616f7940a89361d41a625790032ff0291561a8e7647746,dbf56e8e5407e2f5ad616f7940a89361d41a625790032ff0291561a8e7647746
EL00005274,EVD0005274,C008091,CASE,C008091,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2022-08-06 09:53:16,FIR,COC0005274,Intact,2d30198f7bd3a8b4506ae9878266c0149b0eb88335e12b94f23ed6bead198335,2d30198f7bd3a8b4506ae9878266c0149b0eb88335e12b94f23ed6bead198335
EL00005275,EVD0005275,C004801,CASE,C004801,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2023-12-29 18:39:44,FinancialRecord,COC0005275,Intact,416791830151450c05ecd04e94f8a9742ca1f588ec93ddfa296402bfdf0b9afa,416791830151450c05ecd04e94f8a9742ca1f588ec93ddfa296402bfdf0b9afa
EL00005276,EVD0005276,C001864,CASE,C001864,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2021-12-07 21:21:11,LocationRecord,COC0005276,Intact,343e68882e5b29c0b1700469f0edde9eb796049ff3540af6d2415dba37909726,343e68882e5b29c0b1700469f0edde9eb796049ff3540af6d2415dba37909726
EL00005277,EVD0005277,C002874,CASE,C002874,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2023-03-31 20:09:34,Report,COC0005277,Intact,f0c207bb9d1e4f52ed98e21533dc14ffd93eeb617495ba6d772306500903e3fa,f0c207bb9d1e4f52ed98e21533dc14ffd93eeb617495ba6d772306500903e3fa
EL00005278,EVD0005278,C004508,CASE,C004508,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2022-03-03 18:09:34,VehicleRecord,COC0005278,Intact,739cce1b6e582cbc7ad0f4c699364010d3a79baf6d82515f52fae40e692a3166,739cce1b6e582cbc7ad0f4c699364010d3a79baf6d82515f52fae40e692a3166
EL00005279,EVD0005279,C007590,CASE,C007590,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2019-01-29 00:06:34,FinancialRecord,COC0005279,Intact,a1f0587eb46d71640d478f5c737e1cf52e0979549a529e571794301f4213ea68,a1f0587eb46d71640d478f5c737e1cf52e0979549a529e571794301f4213ea68
EL00005280,EVD0005280,C000671,CASE,C000671,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2023-04-15 05:47:43,CDR,COC0005280,Intact,21a0299c1b3c7e60c915f4383e23fd0d382b60946316f4f61dadb1053f7aa41c,21a0299c1b3c7e60c915f4383e23fd0d382b60946316f4f61dadb1053f7aa41c
EL00005281,EVD0005281,C003070,CASE,C003070,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2020-09-01 10:48:38,CCTV,COC0005281,Intact,d94256e9181343d897062cafe54c5b028c48575337b71bbe1e0c7fa43a11f6fc,d94256e9181343d897062cafe54c5b028c48575337b71bbe1e0c7fa43a11f6fc
EL00005282,EVD0005282,C002435,CASE,C002435,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2024-10-19 18:45:41,FinancialRecord,COC0005282,Intact,1e9f455e840fdf730dfa31a65723015e42abd602eb58e49b283e5b550b45ed9a,1e9f455e840fdf730dfa31a65723015e42abd602eb58e49b283e5b550b45ed9a
EL00005283,EVD0005283,C006364,CASE,C006364,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2025-05-11 10:48:13,CDR,COC0005283,Intact,9bd7fcb5b3a380292661c389b742c52e4014e1f42b4c54318954ab0c3be2352f,9bd7fcb5b3a380292661c389b742c52e4014e1f42b4c54318954ab0c3be2352f
EL00005284,EVD0005284,C002995,CASE,C002995,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2021-02-28 14:49:12,VehicleRecord,COC0005284,Intact,9cfa3378e037d530b5dabba48b29fd0228b1e1a9dab52fc3c84f86e37eeb28c0,9cfa3378e037d530b5dabba48b29fd0228b1e1a9dab52fc3c84f86e37eeb28c0
EL00005285,EVD0005285,C002043,CASE,C002043,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2021-10-17 03:57:16,LocationRecord,COC0005285,Intact,11caca8b8ecc2a8c58a0e7e3345dfcbcfdfeee89bb9c005b67282cb657c389c8,11caca8b8ecc2a8c58a0e7e3345dfcbcfdfeee89bb9c005b67282cb657c389c8
EL00005286,EVD0005286,C008085,CASE,C008085,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2021-11-29 16:02:52,Document,COC0005286,Intact,70b48ccdd65cdc9b97873dd7b59fb6eedfa1366be4d9be10aaaf1406f0fd4abb,70b48ccdd65cdc9b97873dd7b59fb6eedfa1366be4d9be10aaaf1406f0fd4abb
EL00005287,EVD0005287,C006694,CASE,C006694,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2021-05-17 08:16:21,LocationRecord,COC0005287,Intact,c0fd8ebcee59bd8619b2e5b49e8c57e48274b794273d9339c0124184b53f07e7,c0fd8ebcee59bd8619b2e5b49e8c57e48274b794273d9339c0124184b53f07e7
EL00005288,EVD0005288,C005470,CASE,C005470,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2019-02-04 19:39:43,FinancialRecord,COC0005288,Intact,5281311ebcf2f2d4278b44f69e816c7cd69668dd4d8a2081112b5a4a2f2c07a7,5281311ebcf2f2d4278b44f69e816c7cd69668dd4d8a2081112b5a4a2f2c07a7
EL00005289,EVD0005289,C008947,CASE,C008947,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2025-12-21 07:53:58,Audio,COC0005289,Intact,92a20cb3a673bd069681227db0e8a19b604f18f91e8cc8528e64fe74e1467d51,92a20cb3a673bd069681227db0e8a19b604f18f91e8cc8528e64fe74e1467d51
EL00005290,EVD0005290,C001517,CASE,C001517,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2019-07-02 12:29:35,FIR,COC0005290,Intact,3c8a9a307a2a22a7620cf16f5ce38c405f8de43e8d8f8582284cda585bc7ea56,3c8a9a307a2a22a7620cf16f5ce38c405f8de43e8d8f8582284cda585bc7ea56
EL00005291,EVD0005291,C009710,CASE,C009710,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2019-01-07 06:49:19,Report,COC0005291,Intact,eb9b9bb31b1f642ec5d5cac1e8cff8476290b8597853ce715d36e5094353da91,eb9b9bb31b1f642ec5d5cac1e8cff8476290b8597853ce715d36e5094353da91
EL00005292,EVD0005292,C002071,CASE,C002071,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2023-02-11 11:56:50,CDR,COC0005292,Intact,0dcc6f01c4827c77173873fa4df4d8579f33f810099f8f965c016e224db8148c,0dcc6f01c4827c77173873fa4df4d8579f33f810099f8f965c016e224db8148c
EL00005293,EVD0005293,C001336,CASE,C001336,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2020-09-11 04:03:50,LocationRecord,COC0005293,Intact,bb76ecd322f23aea53c4d2a50d1d289a3ee56afc0f9b6ebc8c800ce670714427,bb76ecd322f23aea53c4d2a50d1d289a3ee56afc0f9b6ebc8c800ce670714427
EL00005294,EVD0005294,C008842,CASE,C008842,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2024-09-19 01:43:41,CCTV,COC0005294,Intact,2112e8b11289e574607c7e21a08c9133ce8117505ecbd30c0d45b7cf6dd5ff28,2112e8b11289e574607c7e21a08c9133ce8117505ecbd30c0d45b7cf6dd5ff28
EL00005295,EVD0005295,C006569,CASE,C006569,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2024-04-13 11:17:47,Document,COC0005295,Intact,ad8019cf199e3c9a2e06e46226831e79c28a6824f8c946f42aa0bcbe819e9922,ad8019cf199e3c9a2e06e46226831e79c28a6824f8c946f42aa0bcbe819e9922
EL00005296,EVD0005296,C005290,CASE,C005290,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2022-07-27 16:17:23,CDR,COC0005296,Intact,2925dc3a7741de65ac9bbdf90fe0313cb84af51d9638e6dde353994741a3924d,2925dc3a7741de65ac9bbdf90fe0313cb84af51d9638e6dde353994741a3924d
EL00005297,EVD0005297,C007689,CASE,C007689,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2026-05-04 23:06:04,VehicleRecord,COC0005297,Intact,0e0dad8098b8d277dd3cfbfacf052d9812e1841fb17b8b11334f9f54e00fa104,0e0dad8098b8d277dd3cfbfacf052d9812e1841fb17b8b11334f9f54e00fa104
EL00005298,EVD0005298,C002581,CASE,C002581,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2024-07-19 02:58:20,CCTV,COC0005298,Intact,d8572d5629ce3e109bd8bbad6c1f317caf77f89589ab90e67852e55d5122a120,d8572d5629ce3e109bd8bbad6c1f317caf77f89589ab90e67852e55d5122a120
EL00005299,EVD0005299,C005733,CASE,C005733,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2026-03-10 07:43:03,Image,COC0005299,Intact,8a700d5d5e8918e6c87e0ecf7e737799e546ea5d354d45da40cf348af04270fd,8a700d5d5e8918e6c87e0ecf7e737799e546ea5d354d45da40cf348af04270fd
EL00005300,EVD0005300,C009172,CASE,C009172,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2024-04-20 17:00:10,FinancialRecord,COC0005300,Intact,c4eaadf32033817c0aec5413527895257e5b1ec60b0d32fd2126680121231bc8,c4eaadf32033817c0aec5413527895257e5b1ec60b0d32fd2126680121231bc8
EL00005301,EVD0005301,C006723,CASE,C006723,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2023-09-26 03:04:47,FIR,COC0005301,Intact,cbe295685731c00a3cf594194f9179dc132d2cf12439c1ccab6592e6cfecef4e,cbe295685731c00a3cf594194f9179dc132d2cf12439c1ccab6592e6cfecef4e
EL00005302,EVD0005302,C004812,CASE,C004812,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2022-07-24 19:10:50,Image,COC0005302,Intact,df3eb116bd16f9f1f080a3737e851db57e7a11b4b7b8252ee2744e4e7986b63a,df3eb116bd16f9f1f080a3737e851db57e7a11b4b7b8252ee2744e4e7986b63a
EL00005303,EVD0005303,C006095,CASE,C006095,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2019-01-03 12:22:49,FinancialRecord,COC0005303,Intact,2ad7ca9d2fd2a3ec4050911453585fc7f90a0c38fe9e324d29fcac41762e4328,2ad7ca9d2fd2a3ec4050911453585fc7f90a0c38fe9e324d29fcac41762e4328
EL00005304,EVD0005304,C000092,CASE,C000092,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2026-05-19 12:05:57,FinancialRecord,COC0005304,Intact,e399fe27ed378f7c08be63eb4b237d949178e1234a9fab189108aa9645443af3,e399fe27ed378f7c08be63eb4b237d949178e1234a9fab189108aa9645443af3
EL00005305,EVD0005305,C008976,CASE,C008976,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2023-07-11 21:45:22,FinancialRecord,COC0005305,Intact,5ad0c35b4d033f01007e0663def2875708fe27c22c93a71f45ba5646b6820959,5ad0c35b4d033f01007e0663def2875708fe27c22c93a71f45ba5646b6820959
EL00005306,EVD0005306,C000122,CASE,C000122,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2020-09-16 11:52:53,Document,COC0005306,Intact,32dd428bb3c2945d7271e637265ef6d170f435ee048baba9e66236da1c3f0a25,32dd428bb3c2945d7271e637265ef6d170f435ee048baba9e66236da1c3f0a25
EL00005307,EVD0005307,C001745,CASE,C001745,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2025-05-23 14:16:19,Document,COC0005307,Intact,08ee34ef41de7e679b8447448a23e1e3fe9ca1cafaeedc268b857ec5ea52cb92,08ee34ef41de7e679b8447448a23e1e3fe9ca1cafaeedc268b857ec5ea52cb92
EL00005308,EVD0005308,C005658,CASE,C005658,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2019-02-26 15:13:25,FinancialRecord,COC0005308,Intact,cca993d892c8afbf851833ad0e2db656c53d2145fbb1ff4f856efa6334be6c79,cca993d892c8afbf851833ad0e2db656c53d2145fbb1ff4f856efa6334be6c79
EL00005309,EVD0005309,C005552,CASE,C005552,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2023-11-25 10:29:54,VehicleRecord,COC0005309,Intact,bbdc5396f3b570dc3e0f74057862513a47b81d2b2da542241c875b443d32704e,bbdc5396f3b570dc3e0f74057862513a47b81d2b2da542241c875b443d32704e
EL00005310,EVD0005310,C008303,CASE,C008303,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2023-06-01 10:31:39,LocationRecord,COC0005310,Intact,fa1802df1e0ce593e29f73cdb6ec326e53676263f522902ae8177b6241962730,fa1802df1e0ce593e29f73cdb6ec326e53676263f522902ae8177b6241962730
EL00005311,EVD0005311,C008909,CASE,C008909,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2021-07-03 15:30:21,Image,COC0005311,Intact,17f6eec6a1ba48a80cab2ff342542525ceed2cd265a041cda0fbf0658f5b08b0,17f6eec6a1ba48a80cab2ff342542525ceed2cd265a041cda0fbf0658f5b08b0
EL00005312,EVD0005312,C009275,CASE,C009275,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2025-11-11 10:47:52,LocationRecord,COC0005312,Intact,b4508e0a773c72cbe9b55ac70e02cc29ea9f8a4538c2ec213aba77e2018b8d4d,b4508e0a773c72cbe9b55ac70e02cc29ea9f8a4538c2ec213aba77e2018b8d4d
EL00005313,EVD0005313,C009041,CASE,C009041,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2020-01-29 01:10:24,Document,COC0005313,Intact,79ebcfcc296fea21d663ade9af961ce81756508400f1744565359907fae3f49d,79ebcfcc296fea21d663ade9af961ce81756508400f1744565359907fae3f49d
EL00005314,EVD0005314,C004716,CASE,C004716,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2020-04-10 14:21:29,Document,COC0005314,Intact,585a6aefad50ffa3723a76edd9524cc9f6156c70b69b26de813c27a8efac6c65,585a6aefad50ffa3723a76edd9524cc9f6156c70b69b26de813c27a8efac6c65
EL00005315,EVD0005315,C002571,CASE,C002571,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2024-09-07 16:41:06,Image,COC0005315,Intact,68e05a13c565f5006f3af593aabeb7eccbd72de61ce8572cefbc7e41449be9a9,68e05a13c565f5006f3af593aabeb7eccbd72de61ce8572cefbc7e41449be9a9
EL00005316,EVD0005316,C006604,CASE,C006604,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2022-09-12 18:55:43,Document,COC0005316,Intact,5e038540c3c59c39510cf4ca0600c33179503a2615f73fe443c4703af89d32bb,5e038540c3c59c39510cf4ca0600c33179503a2615f73fe443c4703af89d32bb
EL00005317,EVD0005317,C008637,CASE,C008637,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2026-08-01 02:32:38,Image,COC0005317,Intact,77ac3da91553444d9885fd1aa7a6076ad4cecc3de338a4d2db0b29c7cd5e421a,77ac3da91553444d9885fd1aa7a6076ad4cecc3de338a4d2db0b29c7cd5e421a
EL00005318,EVD0005318,C000725,CASE,C000725,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2019-11-28 19:49:43,Audio,COC0005318,Intact,788380f7013e22063c3f4e806a2d12d906048030ccac0e3b19f0c6d65a227dfc,788380f7013e22063c3f4e806a2d12d906048030ccac0e3b19f0c6d65a227dfc
EL00005319,EVD0005319,C005788,CASE,C005788,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2020-06-05 09:34:14,FinancialRecord,COC0005319,Intact,0e6f6ce4929e873d8c921bf9bcd1b7076094a93ef14c2b93d8f69e03af5b9dcb,0e6f6ce4929e873d8c921bf9bcd1b7076094a93ef14c2b93d8f69e03af5b9dcb
EL00005320,EVD0005320,C003672,CASE,C003672,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2021-08-13 10:15:58,Report,COC0005320,Intact,bf35713b2ed1de02e367d95836da7a4c4e0f7e219e17f9968eaf5bc162046ded,bf35713b2ed1de02e367d95836da7a4c4e0f7e219e17f9968eaf5bc162046ded
EL00005321,EVD0005321,C006760,CASE,C006760,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2022-03-16 23:18:21,Image,COC0005321,Intact,2d51062e05843380e4f10df11c09f83acd1aa1a7f22efbd4661861925d62d402,2d51062e05843380e4f10df11c09f83acd1aa1a7f22efbd4661861925d62d402
EL00005322,EVD0005322,C003422,CASE,C003422,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2024-07-05 00:29:13,LocationRecord,COC0005322,Intact,ef40ad3fcfbe7c462f836c1358e3395fe69fb703eb07849a61f88c04ee2e39b5,ef40ad3fcfbe7c462f836c1358e3395fe69fb703eb07849a61f88c04ee2e39b5
EL00005323,EVD0005323,C004854,CASE,C004854,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2024-04-27 00:03:07,Report,COC0005323,Intact,52da1d0ce7d4e762acd3d58514006fb987e5c47111a86fa0d4921ca3aa3c4214,52da1d0ce7d4e762acd3d58514006fb987e5c47111a86fa0d4921ca3aa3c4214
EL00005324,EVD0005324,C004411,CASE,C004411,ASSOCIATED_WITH_CASE,1.0,SYNTH_DOCUMENT_SYSTEM,2021-06-19 19:10:18,CCTV,COC0005324,Intact,e4bbbe9e8da9005359f9f0faecc80d8aa264d4c6892b9159e0077c33d7c5af7a,e4bbbe9e8da9005359f9f0faecc80d8aa264d4c6892b9159e0077c33d7c5af7a
EL00005325,EVD0005325,C008330,CASE,C008330,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2019-03-04 11:18:56,FinancialRecord,COC0005325,Intact,7e43f650d6d1251a4d980687c25fb9b8f82c947755ee6c338bb7e890ae5e8507,7e43f650d6d1251a4d980687c25fb9b8f82c947755ee6c338bb7e890ae5e8507
EL00005326,EVD0005326,C009533,CASE,C009533,ASSOCIATED_WITH_CASE,1.0,SYNTH_LOCATION_SYSTEM,2026-05-22 03:49:30,Document,COC0005326,Intact,81d27ea1d591d246eb1a1e63d696361d6877863062a668ed833fb78e7ef9495c,81d27ea1d591d246eb1a1e63d696361d6877863062a668ed833fb78e7ef9495c
EL00005327,EVD0005327,C004384,CASE,C004384,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2021-02-15 17:34:36,Image,COC0005327,Intact,5d82690853dfa93b1ca42f29775448e5c621b246550fbbae20d5080084b1c857,5d82690853dfa93b1ca42f29775448e5c621b246550fbbae20d5080084b1c857
EL00005328,EVD0005328,C000973,CASE,C000973,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2023-12-03 05:03:23,Document,COC0005328,Intact,ba9d7e9a03de389bde6f9c623111ff2573fe050466753e4be0103ddd386d9eab,ba9d7e9a03de389bde6f9c623111ff2573fe050466753e4be0103ddd386d9eab
EL00005329,EVD0005329,C004940,CASE,C004940,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2022-08-25 20:21:02,CDR,COC0005329,Intact,4e78b86976106aa51bd091d1510d5d6d7378d6a6b06cb98b08a03f2450a5d5fd,4e78b86976106aa51bd091d1510d5d6d7378d6a6b06cb98b08a03f2450a5d5fd
EL00005330,EVD0005330,C009186,CASE,C009186,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2020-06-27 03:19:51,CDR,COC0005330,Intact,d6127b37c9d38a9ba348a1ad3bfae63e6c60c6c8e282c9beb634c89626bab524,d6127b37c9d38a9ba348a1ad3bfae63e6c60c6c8e282c9beb634c89626bab524
EL00005331,EVD0005331,C001186,CASE,C001186,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2019-08-23 01:20:09,Image,COC0005331,Intact,fd92b6b07df7478b30248697649daa1217b93540b0ad84c91abd7a8e8abb6e58,fd92b6b07df7478b30248697649daa1217b93540b0ad84c91abd7a8e8abb6e58
EL00005332,EVD0005332,C002440,CASE,C002440,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2020-12-14 19:02:56,FIR,COC0005332,Intact,b81e6a346a8e32c25d22d6b476c3ceea1d7615f4097cc754f5d1da34626e3f56,b81e6a346a8e32c25d22d6b476c3ceea1d7615f4097cc754f5d1da34626e3f56
EL00005333,EVD0005333,C005187,CASE,C005187,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2019-11-27 07:37:21,Document,COC0005333,Intact,9f004ed55d0cbcd88e153267d5e74ebf94e261ed4268386b2dc20a70333a12df,9f004ed55d0cbcd88e153267d5e74ebf94e261ed4268386b2dc20a70333a12df
EL00005334,EVD0005334,C002981,CASE,C002981,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2022-08-13 09:37:11,FIR,COC0005334,Intact,549cb0b04441c52fda923f807cfd6ad6018970d12cbb878cf61c1ff0dca64f56,549cb0b04441c52fda923f807cfd6ad6018970d12cbb878cf61c1ff0dca64f56
EL00005335,EVD0005335,C007488,CASE,C007488,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2026-01-19 11:03:23,CDR,COC0005335,Intact,8eb550d6d1b1628c539de240276b5ee91d60f9c824fa00ece6e980009a8973db,8eb550d6d1b1628c539de240276b5ee91d60f9c824fa00ece6e980009a8973db
EL00005336,EVD0005336,C001660,CASE,C001660,ASSOCIATED_WITH_CASE,1.0,SYNTH_RTO_SYSTEM,2021-04-21 23:19:57,LocationRecord,COC0005336,Intact,e1589410ab089fb0b3d42b2b5937610e32ccd977adf00c21fa19a1a92c2436ae,e1589410ab089fb0b3d42b2b5937610e32ccd977adf00c21fa19a1a92c2436ae
EL00005337,EVD0005337,C004081,CASE,C004081,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2020-07-14 19:07:35,Audio,COC0005337,Intact,a34d267d772b120287da74011b40884d5c12fcdd547903736a1bb4dabfc01f9b,a34d267d772b120287da74011b40884d5c12fcdd547903736a1bb4dabfc01f9b
EL00005338,EVD0005338,C008986,CASE,C008986,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2023-01-29 09:58:15,CDR,COC0005338,Intact,3fd15d48fcdd7947665309227f9c363e1d279949cd79877c5008575654efe4fd,3fd15d48fcdd7947665309227f9c363e1d279949cd79877c5008575654efe4fd
EL00005339,EVD0005339,C007233,CASE,C007233,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2022-12-10 00:46:28,LocationRecord,COC0005339,Intact,f1c44181eea4cb582f975a150ec50845d820afac7c7476b2a5ba5e4aba5883d6,f1c44181eea4cb582f975a150ec50845d820afac7c7476b2a5ba5e4aba5883d6
EL00005340,EVD0005340,C009558,CASE,C009558,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2021-12-28 19:22:12,CDR,COC0005340,Intact,f155f959e0fc384b47ee667ed1b7c1829c92129b31ba20949cf15d3b99a29228,f155f959e0fc384b47ee667ed1b7c1829c92129b31ba20949cf15d3b99a29228
EL00005341,EVD0005341,C008132,CASE,C008132,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2025-07-12 06:47:07,VehicleRecord,COC0005341,Intact,521d18fe5cebb365503206fb39134e5e92a95db1e100f60ec2e53ec7fa542183,521d18fe5cebb365503206fb39134e5e92a95db1e100f60ec2e53ec7fa542183
EL00005342,EVD0005342,C002906,CASE,C002906,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2019-02-13 20:30:10,CCTV,COC0005342,Intact,c9ea6d8513ba1002abfea649b9fb73cc52d8324f43c452211c0dec4418ea8a9a,c9ea6d8513ba1002abfea649b9fb73cc52d8324f43c452211c0dec4418ea8a9a
EL00005343,EVD0005343,C008401,CASE,C008401,ASSOCIATED_WITH_CASE,1.0,SYNTH_POLICE_RECORDS,2019-01-06 11:38:05,LocationRecord,COC0005343,Intact,f8426ce0b158410408e4f5da9e47b3f4d6cf8b1e46ca36c848c97c35b7610311,f8426ce0b158410408e4f5da9e47b3f4d6cf8b1e46ca36c848c97c35b7610311
EL00005344,EVD0005344,C002835,CASE,C002835,ASSOCIATED_WITH_CASE,1.0,SYNTH_CCTV_SYSTEM,2021-05-18 20:26:12,FIR,COC0005344,Intact,0cd1d2b392a832929b4556d0b98a89a4a25f31744e688a29e68dde3b03f8a35a,0cd1d2b392a832929b4556d0b98a89a4a25f31744e688a29e68dde3b03f8a35a
EL00005345,EVD0005345,C007481,CASE,C007481,ASSOCIATED_WITH_CASE,1.0,SYNTH_BANK_SYSTEM,2026-02-12 03:13:19,LocationRecord,COC0005345,Intact,a3740420a5b8170be22878c425145e0ccc495811248e0237f8658a9aec8f02d9,a3740420a5b8170be22878c425145e0ccc495811248e0237f8658a9aec8f02d9
EL00005346,EVD0005346,C006015,CASE,C006015,ASSOCIATED_WITH_CASE,1.0,SYNTH_CDR_SYSTEM,2021-08-23 20:41:33,LocationRecord,COC0005346,Intact,27cd355a41b53145c70a26e7d6030c073605fff050b29814cdba524595140c0b,27cd355a41b53145c70a26e7d6030c073605fff050b29814cdba524595140c0b
