location_id,location_name,location_type,address,area,city,district,state,pincode,latitude,longitude,sensitivity_level
LOC002656,Synthetic Residence - Kondhwa 2656,Residence,"472, Link Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.476854,73.890798,Low
LOC002657,Synthetic Residence - Baner 2657,Residence,"271, College Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.555936,73.783369,High
LOC002658,Synthetic Crime Scene - Shivajinagar 2658,Crime Scene,"77, Market Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.534497,73.847597,Low
LOC002659,Synthetic Residence - Kondhwa 2659,Residence,"595, Link Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.470961,73.885255,Low
LOC002660,Synthetic Bank - Dhankawadi 2660,Bank,"826, Industrial Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.464114,73.848762,Medium
LOC002661,Synthetic Meeting Point - Aundh 2661,Meeting Point,"94, Industrial Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.552554,73.814764,High
LOC002662,Synthetic Restaurant - Kondhwa 2662,Restaurant,"662, Canal Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.473075,73.883978,Low
LOC002663,Synthetic Residence - Yerawada 2663,Residence,"879, Market Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.542869,73.870797,Low
LOC002664,Synthetic Transport Hub - Chinchwad 2664,Transport Hub,"593, Park Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.622664,73.794805,Low
LOC002665,Synthetic Crime Scene - Dhankawadi 2665,Crime Scene,"856, Market Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.47047,73.855812,Low
LOC002666,Synthetic Crime Scene - Hadapsar 2666,Crime Scene,"83, Temple Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.505507,73.932077,Medium
LOC002667,Synthetic Hotel - Viman Nagar 2667,Hotel,"897, Nagar Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.562082,73.917844,Low
LOC002668,Synthetic ATM - Vishrantwadi 2668,ATM,"914, Industrial Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.564045,73.874665,High
LOC002669,Synthetic Transport Hub - Katraj 2669,Transport Hub,"393, Industrial Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.452848,73.859188,High
LOC002670,Synthetic Meeting Point - Chinchwad 2670,Meeting Point,"326, Temple Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.637536,73.794049,Medium
LOC002671,Synthetic ATM - Pimpri 2671,ATM,"867, Temple Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.63733,73.79246,Low
LOC002672,Synthetic Meeting Point - Yerawada 2672,Meeting Point,"730, Temple Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.544789,73.884756,High
LOC002673,Synthetic Meeting Point - Dhankawadi 2673,Meeting Point,"645, Station Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.46029,73.854617,Medium
LOC002674,Synthetic Restaurant - Hadapsar 2674,Restaurant,"249, Temple Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.503957,73.921461,Low
LOC002675,Synthetic Meeting Point - Baner 2675,Meeting Point,"439, Canal Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.564901,73.787594,Medium
LOC002676,Synthetic Police Station - Katraj,Police Station,"371, Park Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.448876,73.862103,Low
LOC002677,Synthetic Restaurant - Kondhwa 2677,Restaurant,"142, Main Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.476561,73.889906,Low
LOC002678,Synthetic Police Station - Vishrantwadi,Police Station,"826, College Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.562745,73.885714,Medium
LOC002679,Synthetic Meeting Point - Katraj 2679,Meeting Point,"531, Main Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.447418,73.865204,Medium
LOC002680,Synthetic Residence - Chinchwad 2680,Residence,"676, Park Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.630087,73.792111,Low
LOC002681,Synthetic ATM - Yerawada 2681,ATM,"620, Nagar Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.555949,73.873156,High
LOC002682,Synthetic Transport Hub - Shivajinagar 2682,Transport Hub,"372, Station Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.530468,73.839561,Low
LOC002683,Synthetic Hotel - Yerawada 2683,Hotel,"167, Market Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.546745,73.875515,High
LOC002684,Synthetic ATM - Wakad 2684,ATM,"735, Market Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.595572,73.765224,Medium
LOC002685,Synthetic Crime Scene - Shivajinagar 2685,Crime Scene,"47, College Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.534367,73.845736,Low
LOC002686,Synthetic Workplace - Kondhwa 2686,Workplace,"307, Park Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.475685,73.891672,Low
LOC002687,Synthetic Residence - Vishrantwadi 2687,Residence,"727, Link Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.567748,73.883687,Medium
LOC002688,Synthetic Residence - Dhankawadi 2688,Residence,"167, Station Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.469947,73.856141,Low
LOC002689,Synthetic Residence - Dhankawadi 2689,Residence,"226, Industrial Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.463016,73.843281,Medium
LOC002690,Synthetic Workplace - Kothrud 2690,Workplace,"20, Nagar Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.500712,73.801813,Medium
LOC002691,Synthetic Warehouse - Swargate 2691,Warehouse,"408, Market Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.504453,73.870973,Medium
LOC002692,Synthetic Workplace - Swargate 2692,Workplace,"206, College Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.508902,73.856726,Medium
LOC002693,Synthetic Residence - Chinchwad 2693,Residence,"815, Canal Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.632323,73.796017,Medium
LOC002694,Synthetic Hotel - Baner 2694,Hotel,"686, Industrial Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.561135,73.780661,High
LOC002695,Synthetic Residence - Chinchwad 2695,Residence,"687, Link Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.629656,73.807443,Medium
LOC002696,Synthetic Crime Scene - Kondhwa 2696,Crime Scene,"600, Canal Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.46512,73.887038,Low
LOC002697,Synthetic Workplace - Bhosari 2697,Workplace,"365, Market Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.627056,73.840204,Medium
LOC002698,Synthetic Warehouse - Aundh 2698,Warehouse,"748, Temple Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.55727,73.799789,Medium
LOC002699,Synthetic Residence - Baner 2699,Residence,"928, Industrial Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.564846,73.783965,Low
LOC002700,Synthetic Crime Scene - Wakad 2700,Crime Scene,"731, Market Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.603788,73.762098,Low
LOC002701,Synthetic ATM - Katraj 2701,ATM,"783, Link Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.446663,73.861849,Low
LOC002702,Synthetic Crime Scene - Swargate 2702,Crime Scene,"142, Market Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.4945,73.859014,Medium
LOC002703,Synthetic Other - Hadapsar 2703,Other,"799, Link Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.501215,73.933335,Low
LOC002704,Synthetic Transport Hub - Yerawada 2704,Transport Hub,"159, College Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.547381,73.875379,High
LOC002705,Synthetic ATM - Kondhwa 2705,ATM,"364, Link Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.462458,73.895421,Low
LOC002706,Synthetic Other - Vishrantwadi 2706,Other,"972, Market Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.566012,73.884946,Low
LOC002707,Synthetic Hotel - Kothrud 2707,Hotel,"421, Park Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.508814,73.810735,Low
LOC002708,Synthetic Crime Scene - Aundh 2708,Crime Scene,"443, Industrial Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.565368,73.811807,Low
LOC002709,Synthetic Workplace - Dhankawadi 2709,Workplace,"387, Industrial Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.466214,73.844738,Medium
LOC002710,Synthetic Bank - Kothrud 2710,Bank,"909, Park Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.512478,73.80778,Low
LOC002711,Synthetic Other - Chinchwad 2711,Other,"357, Market Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.635882,73.800844,Medium
LOC002712,Synthetic Warehouse - Kondhwa 2712,Warehouse,"319, Park Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.467064,73.892489,Medium
LOC002713,Synthetic Residence - Pimpri 2713,Residence,"826, Nagar Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.625608,73.799819,Low
LOC002714,Synthetic Residence - Wakad 2714,Residence,"408, Link Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.600528,73.767054,Medium
LOC002715,Synthetic ATM - Wakad 2715,ATM,"821, Canal Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.602381,73.764053,Low
LOC002716,Synthetic Workplace - Katraj 2716,Workplace,"698, Park Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.45976,73.872498,Medium
LOC002717,Synthetic Crime Scene - Kondhwa 2717,Crime Scene,"343, Nagar Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.472669,73.88296,Low
LOC002718,Synthetic Meeting Point - Chinchwad 2718,Meeting Point,"734, Park Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.629101,73.803007,Low
LOC002719,Synthetic Workplace - Pimpri 2719,Workplace,"495, Main Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.621827,73.807683,Low
LOC002720,Synthetic Meeting Point - Bhosari 2720,Meeting Point,"65, Park Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.625565,73.853068,Low
LOC002721,Synthetic Residence - Katraj 2721,Residence,"919, Nagar Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.446925,73.862034,Low
LOC002722,Synthetic Crime Scene - Bhosari 2722,Crime Scene,"820, Canal Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.635858,73.847747,Low
LOC002723,Synthetic Transport Hub - Viman Nagar 2723,Transport Hub,"140, Canal Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.570825,73.91188,Medium
LOC002724,Synthetic ATM - Swargate 2724,ATM,"980, Park Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.502948,73.862452,Low
LOC002725,Synthetic Meeting Point - Wakad 2725,Meeting Point,"985, Canal Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.595574,73.769053,Low
LOC002726,Synthetic Workplace - Dhankawadi 2726,Workplace,"260, Temple Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.461612,73.841515,Low
LOC002727,Synthetic Restaurant - Aundh 2727,Restaurant,"279, Canal Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.557796,73.813518,High
LOC002728,Synthetic Crime Scene - Wakad 2728,Crime Scene,"802, Market Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.591977,73.756861,Medium
LOC002729,Synthetic Restaurant - Bhosari 2729,Restaurant,"241, College Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.623766,73.848722,Low
LOC002730,Synthetic Workplace - Shivajinagar 2730,Workplace,"887, Park Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.528172,73.852471,Low
LOC002731,Synthetic Residence - Swargate 2731,Residence,"861, Nagar Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.501189,73.868468,Low
LOC002732,Synthetic Residence - Aundh 2732,Residence,"922, Industrial Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.555333,73.811826,Low
LOC002733,Synthetic Meeting Point - Aundh 2733,Meeting Point,"188, Main Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.564791,73.801018,Low
LOC002734,Synthetic Transport Hub - Kondhwa 2734,Transport Hub,"565, Market Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.461996,73.89714,Low
LOC002735,Synthetic ATM - Viman Nagar 2735,ATM,"515, Link Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.571475,73.909462,Low
LOC002736,Synthetic Crime Scene - Pimpri 2736,Crime Scene,"774, College Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.635701,73.803673,Low
LOC002737,Synthetic Warehouse - Kothrud 2737,Warehouse,"199, Main Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.503567,73.807302,Medium
LOC002738,Synthetic Workplace - Swargate 2738,Workplace,"953, Park Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.506815,73.860368,Low
LOC002739,Synthetic Warehouse - Aundh 2739,Warehouse,"385, College Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.555403,73.808709,Low
LOC002740,Synthetic Transport Hub - Vishrantwadi 2740,Transport Hub,"763, Market Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.561934,73.874269,Low
LOC002741,Synthetic Police Station - Vishrantwadi,Police Station,"423, Link Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.572595,73.874199,Medium
LOC002742,Synthetic Residence - Hadapsar 2742,Residence,"744, Main Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.510573,73.928668,High
LOC002743,Synthetic Workplace - Bhosari 2743,Workplace,"854, Park Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.63586,73.847444,Low
LOC002744,Synthetic Restaurant - Kondhwa 2744,Restaurant,"41, Station Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.476092,73.891631,Low
LOC002745,Synthetic Residence - Dhankawadi 2745,Residence,"400, Nagar Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.474264,73.85026,High
LOC002746,Synthetic Police Station - Bhosari,Police Station,"920, Temple Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.62489,73.844683,Medium
LOC002747,Synthetic Meeting Point - Aundh 2747,Meeting Point,"140, Station Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.558683,73.802378,Medium
LOC002748,Synthetic Restaurant - Viman Nagar 2748,Restaurant,"267, Station Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.571478,73.922201,Low
LOC002749,Synthetic Hotel - Bhosari 2749,Hotel,"225, Station Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.632981,73.842103,Low
LOC002750,Synthetic Other - Kothrud 2750,Other,"907, Market Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.51516,73.81485,Medium
LOC002751,Synthetic Transport Hub - Aundh 2751,Transport Hub,"528, Link Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.556573,73.803848,Medium
LOC002752,Synthetic Residence - Katraj 2752,Residence,"292, Industrial Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.454982,73.868559,Low
LOC002753,Synthetic Meeting Point - Chinchwad 2753,Meeting Point,"618, Market Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.635217,73.799929,Medium
LOC002754,Synthetic Residence - Kothrud 2754,Residence,"272, Nagar Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.502596,73.80131,Low
LOC002755,Synthetic Crime Scene - Kondhwa 2755,Crime Scene,"996, Nagar Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.474748,73.885856,Medium
LOC002756,Synthetic Police Station - Viman Nagar,Police Station,"887, Link Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.567132,73.908922,Low
LOC002757,Synthetic Meeting Point - Baner 2757,Meeting Point,"270, Park Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.555496,73.783006,Low
LOC002758,Synthetic Restaurant - Katraj 2758,Restaurant,"342, Market Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.447828,73.872426,Medium
LOC002759,Synthetic Residence - Kothrud 2759,Residence,"139, Link Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.513881,73.814418,Medium
LOC002760,Synthetic Restaurant - Chinchwad 2760,Restaurant,"586, Main Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.624768,73.806113,High
LOC002761,Synthetic Restaurant - Vishrantwadi 2761,Restaurant,"486, Industrial Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.562524,73.870438,Low
LOC002762,Synthetic Restaurant - Chinchwad 2762,Restaurant,"660, Station Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.623143,73.792692,Medium
LOC002763,Synthetic Warehouse - Hadapsar 2763,Warehouse,"844, Nagar Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.515008,73.928105,Low
LOC002764,Synthetic Workplace - Baner 2764,Workplace,"562, College Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.55319,73.78173,Low
LOC002765,Synthetic Residence - Kothrud 2765,Residence,"789, Market Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.5097,73.800534,Low
LOC002766,Synthetic Transport Hub - Bhosari 2766,Transport Hub,"243, Link Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.627699,73.843409,Low
LOC002767,Synthetic Restaurant - Viman Nagar 2767,Restaurant,"808, Market Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.567833,73.909052,Low
LOC002768,Synthetic Workplace - Viman Nagar 2768,Workplace,"847, Industrial Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.571565,73.91775,Low
LOC002769,Synthetic Crime Scene - Swargate 2769,Crime Scene,"558, Main Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.504658,73.869775,Low
LOC002770,Synthetic Hotel - Shivajinagar 2770,Hotel,"91, Industrial Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.523233,73.849685,Medium
LOC002771,Synthetic Workplace - Kothrud 2771,Workplace,"951, Industrial Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.502119,73.799964,Low
LOC002772,Synthetic Other - Pimpri 2772,Other,"521, Park Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.633097,73.798803,Medium
LOC002773,Synthetic Meeting Point - Aundh 2773,Meeting Point,"895, Station Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.556625,73.801561,Low
LOC002774,Synthetic Residence - Vishrantwadi 2774,Residence,"351, Temple Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.559593,73.885521,Low
LOC002775,Synthetic Bank - Hadapsar 2775,Bank,"591, College Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.515283,73.931974,Medium
LOC002776,Synthetic Workplace - Yerawada 2776,Workplace,"716, Nagar Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.540997,73.88072,Low
LOC002777,Synthetic Restaurant - Katraj 2777,Restaurant,"494, College Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.458066,73.859919,Medium
LOC002778,Synthetic ATM - Chinchwad 2778,ATM,"995, College Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.636277,73.800596,High
LOC002779,Synthetic Workplace - Kothrud 2779,Workplace,"176, Station Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.511584,73.814457,Medium
LOC002780,Synthetic Transport Hub - Pimpri 2780,Transport Hub,"720, Station Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.631176,73.792212,Medium
LOC002781,Synthetic Residence - Katraj 2781,Residence,"238, Link Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.445619,73.866054,Medium
LOC002782,Synthetic Residence - Hadapsar 2782,Residence,"974, Station Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.511054,73.931004,Medium
LOC002783,Synthetic Other - Kothrud 2783,Other,"942, College Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.505839,73.806654,Low
LOC002784,Synthetic Crime Scene - Bhosari 2784,Crime Scene,"304, College Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.631014,73.839126,Low
LOC002785,Synthetic Restaurant - Dhankawadi 2785,Restaurant,"960, Industrial Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.461843,73.856148,Low
LOC002786,Synthetic Crime Scene - Katraj 2786,Crime Scene,"541, College Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.45068,73.858991,Low
LOC002787,Synthetic Police Station - Wakad,Police Station,"365, Park Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.592667,73.763378,Low
LOC002788,Synthetic Meeting Point - Wakad 2788,Meeting Point,"535, Canal Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.597085,73.761672,High
LOC002789,Synthetic Residence - Shivajinagar 2789,Residence,"93, Station Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.537369,73.854418,Low
LOC002790,Synthetic Residence - Wakad 2790,Residence,"80, Canal Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.597511,73.763792,Low
LOC002791,Synthetic Residence - Wakad 2791,Residence,"837, Station Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.603835,73.75683,Low
LOC002792,Synthetic Transport Hub - Baner 2792,Transport Hub,"394, Industrial Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.553476,73.785188,Medium
LOC002793,Synthetic Police Station - Swargate,Police Station,"599, Canal Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.495408,73.8611,High
LOC002794,Synthetic Restaurant - Dhankawadi 2794,Restaurant,"789, Temple Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.470671,73.852085,Low
LOC002795,Synthetic Crime Scene - Shivajinagar 2795,Crime Scene,"208, Canal Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.534767,73.842689,Medium
LOC002796,Synthetic Bank - Aundh 2796,Bank,"366, Link Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.556039,73.802289,Low
LOC002797,Synthetic Residence - Wakad 2797,Residence,"657, Nagar Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.591988,73.758294,Low
LOC002798,Synthetic Bank - Viman Nagar 2798,Bank,"510, Link Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.568889,73.915925,Medium
LOC002799,Synthetic Workplace - Viman Nagar 2799,Workplace,"22, Station Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.564807,73.91118,Low
LOC002800,Synthetic Police Station - Pimpri,Police Station,"444, Link Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.628788,73.802087,Medium
LOC002801,Synthetic Other - Bhosari 2801,Other,"219, Canal Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.635652,73.840368,Low
LOC002802,Synthetic Residence - Vishrantwadi 2802,Residence,"256, Market Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.567443,73.878415,Low
LOC002803,Synthetic Meeting Point - Yerawada 2803,Meeting Point,"473, Station Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.555452,73.883629,Low
LOC002804,Synthetic Restaurant - Wakad 2804,Restaurant,"24, Nagar Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.606763,73.764969,Medium
LOC002805,Synthetic Residence - Swargate 2805,Residence,"258, Canal Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.50419,73.856318,Low
LOC002806,Synthetic Transport Hub - Baner 2806,Transport Hub,"910, Park Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.559786,73.789515,Low
LOC002807,Synthetic Residence - Wakad 2807,Residence,"304, College Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.592075,73.767078,Low
LOC002808,Synthetic Workplace - Baner 2808,Workplace,"554, College Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.556465,73.787442,Medium
LOC002809,Synthetic Transport Hub - Kothrud 2809,Transport Hub,"873, Canal Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.515396,73.806174,Low
LOC002810,Synthetic Crime Scene - Shivajinagar 2810,Crime Scene,"168, Park Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.535153,73.852305,Low
LOC002811,Synthetic Meeting Point - Vishrantwadi 2811,Meeting Point,"388, College Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.567033,73.871763,Low
LOC002812,Synthetic Residence - Hadapsar 2812,Residence,"10, Market Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.506548,73.932466,Medium
LOC002813,Synthetic Hotel - Viman Nagar 2813,Hotel,"979, Park Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.574522,73.917985,Medium
LOC002814,Synthetic Workplace - Bhosari 2814,Workplace,"612, College Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.626363,73.846465,High
